Código Depto ;Departamento;Código Mun ;Nombre;Tipo;LATITUD;LONGITUD;ZONA ROJA; POBLACION 
15;BOYACÁ;15185;CHITARAQUE;Municipio;5,984394625;-73,42582375;; 5.204 
15;BOYACÁ;15187;CHIVATÁ;Municipio;5,556830465;-73,26061715;; 6.851 
15;BOYACÁ;15189;CIÉNEGA;Municipio;5,393059633;-73,28205772;; 4.428 
15;BOYACÁ;15204;CÓMBITA;Municipio;5,667822366;-73,32137049;; 15.533 
15;BOYACÁ;15212;COPER;Municipio;5,452461072;-74,05996578;; 3.405 
15;BOYACÁ;15215;CORRALES;Municipio;5,82454582;-72,84544845;; 2.157 
15;BOYACÁ;15218;COVARACHÍA;Municipio;6,519521476;-72,74020421;; 2.650 
15;BOYACÁ;15223;CUBARÁ;Municipio;6,886954878;-72,18156285;; 6.743 
15;BOYACÁ;15224;CUCAITA;Municipio;5,527104109;-73,44598646;; 4.703 
15;BOYACÁ;15226;CUÍTIVA;Municipio;5,58775449;-72,93953686;; 1.829 
15;BOYACÁ;15232;CHÍQUIZA;Municipio;5,643075648;-73,44562391;; 5.209 
15;BOYACÁ;15236;CHIVOR;Municipio;4,871181606;-73,36142379;; 1.601 
15;BOYACÁ;15238;DUITAMA;Municipio;5,890602515;-73,06709484;; 114.877 
15;BOYACÁ;15244;EL COCUY;Municipio;6,353363177;-72,41923752;; 5.041 
15;BOYACÁ;15248;EL ESPINO;Municipio;6,508240556;-72,48049625;; 4.230 
15;BOYACÁ;15272;FIRAVITOBA;Municipio;5,67367659;-73,01983352;; 5.694 
15;BOYACÁ;15276;FLORESTA;Municipio;5,85899211;-72,92499827;; 4.281 
15;BOYACÁ;15293;GACHANTIVÁ;Municipio;5,744105975;-73,5426552;; 2.449 
15;BOYACÁ;15296;GÁMEZA;Municipio;5,799050256;-72,72964765;; 4.468 
15;BOYACÁ;15299;GARAGOA;Municipio;5,089466651;-73,31430272;; 17.118 
15;BOYACÁ;15317;GUACAMAYAS;Municipio;6,445438546;-72,51635332;; 1.518 
15;BOYACÁ;15322;GUATEQUE;Municipio;5,01450831;-73,48812352;; 9.294 
15;BOYACÁ;15325;GUAYATÁ;Municipio;4,931424341;-73,49663372;; 4.555 
15;BOYACÁ;15332;GÜICÁN DE LA SIERRA;Municipio;6,566991765;-72,25599334;; 6.426 
15;BOYACÁ;15362;IZA;Municipio;5,617366016;-72,96986504;; 2.463 
15;BOYACÁ;15367;JENESANO;Municipio;5,38916272;-73,40087021;; 7.725 
15;BOYACÁ;15368;JERICÓ;Municipio;6,155633662;-72,58523093;; 3.689 
15;BOYACÁ;15377;LABRANZAGRANDE;Municipio;5,541378132;-72,5903846;; 4.931 
15;BOYACÁ;15380;LA CAPILLA;Municipio;5,113167102;-73,45923708;; 2.317 
15;BOYACÁ;15401;LA VICTORIA;Municipio;5,507008121;-74,24162727;; 1.673 
15;BOYACÁ;15403;LA UVITA;Municipio;6,265126191;-72,55551085;; 2.099 
15;BOYACÁ;15407;VILLA DE LEYVA;Municipio;5,665762424;-73,514948;; 19.171 
15;BOYACÁ;15425;MACANAL;Municipio;4,980176495;-73,29413695;; 4.845 
15;BOYACÁ;15442;MARIPÍ;Municipio;5,569810633;-74,02003127;; 7.251 
15;BOYACÁ;15455;MIRAFLORES;Municipio;5,150953297;-73,17896722;; 9.812 
15;BOYACÁ;15464;MONGUA;Municipio;5,710937981;-72,63402875;; 4.437 
15;BOYACÁ;15466;MONGUÍ;Municipio;5,697352228;-72,83298664;; 4.981 
15;BOYACÁ;15469;MONIQUIRÁ;Municipio;5,863370485;-73,55852538;; 21.131 
15;BOYACÁ;15476;MOTAVITA;Municipio;5,606192449;-73,37734267;; 8.752 
15;BOYACÁ;15480;MUZO;Municipio;5,539429272;-74,11177139;; 8.429 
15;BOYACÁ;15491;NOBSA;Municipio;5,778759851;-72,93268324;; 16.709 
15;BOYACÁ;15494;NUEVO COLÓN;Municipio;5,354701485;-73,44873424;; 6.770 
15;BOYACÁ;15500;OICATÁ;Municipio;5,610787844;-73,27991905;; 2.845 
15;BOYACÁ;15507;OTANCHE;Municipio;5,753787787;-74,19719423;; 10.701 
15;BOYACÁ;15511;PACHAVITA;Municipio;5,148323877;-73,39951219;; 2.241 
15;BOYACÁ;15514;PÁEZ;Municipio;5,095211035;-73,00435863;; 2.709 
15;BOYACÁ;15516;PAIPA;Municipio;5,762027786;-73,13777442;; 32.164 
15;BOYACÁ;15518;PAJARITO;Municipio;5,382328949;-72,69672674;; 1.444 
15;BOYACÁ;15522;PANQUEBA;Municipio;6,443299758;-72,46182431;; 1.333 
15;BOYACÁ;15531;PAUNA;Municipio;5,688801559;-74,00504122;; 10.825 
15;BOYACÁ;15533;PAYA;Municipio;5,621242742;-72,3692906;; 2.479 
15;BOYACÁ;15537;PAZ DE RÍO;Municipio;6,030008561;-72,75988018;; 4.391 
15;BOYACÁ;15542;PESCA;Municipio;5,498483324;-73,07837993;; 7.226 
15;BOYACÁ;15550;PISBA;Municipio;5,768131812;-72,43993232;; 1.236 
15;BOYACÁ;15572;PUERTO BOYACÁ;Municipio;5,953466654;-74,4528581;; 57.348 
15;BOYACÁ;15580;QUÍPAMA;Municipio;5,595729831;-74,26857067;; 7.376 
15;BOYACÁ;15599;RAMIRIQUÍ;Municipio;5,319934092;-73,310779;; 9.598 
15;BOYACÁ;15600;RÁQUIRA;Municipio;5,496268621;-73,62894438;; 14.178 
15;BOYACÁ;15621;RONDÓN;Municipio;5,379947879;-73,19650995;; 2.740 
15;BOYACÁ;15632;SABOYÁ;Municipio;5,699926051;-73,74799466;; 12.062 
15;BOYACÁ;15638;SÁCHICA;Municipio;5,573464882;-73,543102;; 3.734 
15;BOYACÁ;15646;SAMACÁ;Municipio;5,47053997;-73,5211756;; 21.002 
15;BOYACÁ;15660;SAN EDUARDO;Municipio;5,234614686;-73,04914067;; 1.839 
15;BOYACÁ;15664;SAN JOSÉ DE PARE;Municipio;5,994154088;-73,54386522;; 4.882 
15;BOYACÁ;15667;SAN LUIS DE GACENO;Municipio;4,798203543;-73,13397018;; 4.555 
15;BOYACÁ;15673;SAN MATEO;Municipio;6,395388812;-72,55184862;; 3.220 
15;BOYACÁ;15676;SAN MIGUEL DE SEMA;Municipio;5,532326922;-73,74715898;; 4.513 
15;BOYACÁ;15681;SAN PABLO DE BORBUR;Municipio;5,677345066;-74,11403749;; 10.285 
15;BOYACÁ;15686;SANTANA;Municipio;6,057614971;-73,48974828;; 7.581 
15;BOYACÁ;15690;SANTA MARÍA;Municipio;4,823002556;-73,25377506;; 3.675 
15;BOYACÁ;15693;SANTA ROSA DE VITERBO;Municipio;5,892950301;-72,9917278;; 13.400 
15;BOYACÁ;15696;SANTA SOFÍA;Municipio;5,731602716;-73,60366287;; 2.514 
15;BOYACÁ;15720;SATIVANORTE;Municipio;6,13211793;-72,73032415;; 2.133 
15;BOYACÁ;15723;SATIVASUR;Municipio;6,083405978;-72,72410815;; 1.006 
15;BOYACÁ;15740;SIACHOQUE;Municipio;5,498747701;-73,21681778;; 8.974 
15;BOYACÁ;15753;SOATÁ;Municipio;6,323088045;-72,69604089;; 6.366 
15;BOYACÁ;15755;SOCOTÁ;Municipio;5,906513772;-72,53646361;; 7.172 
15;BOYACÁ;15757;SOCHA;Municipio;5,960498836;-72,68239784;; 6.870 
15;BOYACÁ;15759;SOGAMOSO;Municipio;5,646672053;-72,8709565;; 110.885 
15;BOYACÁ;15761;SOMONDOCO;Municipio;4,970974064;-73,42878785;; 3.269 
15;BOYACÁ;15762;SORA;Municipio;5,580573191;-73,44371838;; 3.030 
15;BOYACÁ;15763;SOTAQUIRÁ;Municipio;5,763010553;-73,24352232;; 7.117 
15;BOYACÁ;15764;SORACÁ;Municipio;5,494890461;-73,31899997;; 5.057 
15;BOYACÁ;15774;SUSACÓN;Municipio;6,215200578;-72,71575634;; 2.813 
15;BOYACÁ;15776;SUTAMARCHÁN;Municipio;5,640030759;-73,62598773;; 5.771 
15;BOYACÁ;15778;SUTATENZA;Municipio;5,030711335;-73,41224401;; 3.851 
15;BOYACÁ;15790;TASCO;Municipio;5,882294313;-72,72626817;; 6.063 
15;BOYACÁ;15798;TENZA;Municipio;5,071413139;-73,42479699;; 3.840 
15;BOYACÁ;15804;TIBANÁ;Municipio;5,301116649;-73,3932521;; 8.926 
15;BOYACÁ;15806;TIBASOSA;Municipio;5,747329389;-73,01114724;; 14.745 
15;BOYACÁ;15808;TINJACÁ;Municipio;5,577566497;-73,67614572;; 3.045 
15;BOYACÁ;15810;TIPACOQUE;Municipio;6,42035349;-72,69463583;; 2.922 
15;BOYACÁ;15814;TOCA;Municipio;5,580254287;-73,1606969;; 9.902 
15;BOYACÁ;15816;TOGÜÍ;Municipio;5,921830062;-73,48921806;; 4.777 
15;BOYACÁ;15820;TÓPAGA;Municipio;5,765350303;-72,83672958;; 3.689 
15;BOYACÁ;15822;TOTA;Municipio;5,501297215;-72,99633297;; 5.180 
15;BOYACÁ;15832;TUNUNGUÁ;Municipio;5,720301516;-73,94330927;; 1.951 
15;BOYACÁ;15835;TURMEQUÉ;Municipio;5,305697418;-73,50908714;; 5.545 
15;BOYACÁ;15837;TUTA;Municipio;5,678126998;-73,17343053;; 9.992 
15;BOYACÁ;15839;TUTAZÁ;Municipio;6,078051903;-72,85707832;; 1.730 
15;BOYACÁ;15842;ÚMBITA;Municipio;5,217241368;-73,46338477;; 10.356 
15;BOYACÁ;15861;VENTAQUEMADA;Municipio;5,383385481;-73,52097942;; 15.937 
15;BOYACÁ;15879;VIRACACHÁ;Municipio;5,440558216;-73,26627456;; 3.090 
15;BOYACÁ;15897;ZETAQUIRA;Municipio;5,285635983;-73,16763091;; 4.266 
17;CALDAS;17001;MANIZALES;Municipio;5,08343301;-75,50727881;; 402.646 
17;CALDAS;17013;AGUADAS;Municipio;5,616204006;-75,4554471;; 21.043 
17;CALDAS;17042;ANSERMA;Municipio;5,20029922;-75,75289078;; 33.146 
17;CALDAS;17050;ARANZAZU;Municipio;5,265539969;-75,47392619;; 10.768 
17;CALDAS;17088;BELALCÁZAR;Municipio;4,99467728;-75,81225989;; 10.350 
17;CALDAS;17174;CHINCHINÁ;Municipio;4,974340569;-75,65954686;; 50.474 
17;CALDAS;17272;FILADELFIA;Municipio;5,285743777;-75,58978784;; 10.234 
17;CALDAS;17380;LA DORADA;Municipio;5,410515691;-74,72114262;; 78.949 
17;CALDAS;17388;LA MERCED;Municipio;5,393185716;-75,55791071;; 4.954 
17;CALDAS;17433;MANZANARES;Municipio;5,23295391;-75,15263447;; 22.457 
17;CALDAS;17442;MARMATO;Municipio;5,492632029;-75,60209955;; 9.430 
17;CALDAS;17444;MARQUETALIA;Municipio;5,309142491;-75,04117892;; 15.011 
17;CALDAS;17446;MARULANDA;Municipio;5,235585244;-75,28316648;; 3.374 
17;CALDAS;17486;NEIRA;Municipio;5,183358589;-75,50692977;; 31.630 
17;CALDAS;17495;NORCASIA;Municipio;5,638062349;-74,85492707;; 6.132 
17;CALDAS;17513;PÁCORA;Municipio;5,500035035;-75,48245057;; 10.608 
17;CALDAS;17524;PALESTINA;Municipio;5,050342543;-75,66176266;; 17.571 
17;CALDAS;17541;PENSILVANIA;Municipio;5,407187836;-75,16683996;; 26.349 
17;CALDAS;17614;RIOSUCIO;Municipio;5,442275418;-75,75220499;; 65.372 
17;CALDAS;17616;RISARALDA;Municipio;5,097563816;-75,73335166;; 9.047 
17;CALDAS;17653;SALAMINA;Municipio;5,370332425;-75,40962177;; 15.090 
17;CALDAS;17662;SAMANÁ;Municipio;5,519692873;-74,99718577;; 25.800 
17;CALDAS;17665;SAN JOSÉ;Municipio;5,083424513;-75,8101789;; 7.599 
17;CALDAS;17777;SUPÍA;Municipio;5,45295802;-75,64035705;; 27.687 
17;CALDAS;17867;VICTORIA;Municipio;5,447542859;-74,83622502;; 7.913 
17;CALDAS;17873;VILLAMARÍA;Municipio;4,940211591;-75,43544014;; 61.871 
17;CALDAS;17877;VITERBO;Municipio;5,047822054;-75,879297;; 12.385 
18;CAQUETÁ;18001;FLORENCIA;Municipio;1,749138704;-75,55823906;; 187.515 
18;CAQUETÁ;18029;ALBANIA;Municipio;1,22786549;-75,88232651;; 6.429 
18;CAQUETÁ;18094;BELÉN DE LOS ANDAQUÍES;Municipio;1,536174657;-75,90947504;; 11.836 
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRÁ;Municipio;0,647693081;-74,27235499;; 35.993 
18;CAQUETÁ;18205;CURILLO;Municipio;1,115379292;-75,97328452;; 11.920 
18;CAQUETÁ;18247;EL DONCELLO;Municipio;1,713734697;-75,26878109;; 22.342 
18;CAQUETÁ;18256;EL PAUJÍL;Municipio;1,476630016;-75,20231825;; 21.772 
18;CAQUETÁ;18410;LA MONTAÑITA;Municipio;1,302860442;-75,23572732;; 24.510 
18;CAQUETÁ;18460;MILÁN;Municipio;1,146692554;-75,38664764;; 11.885 
18;CAQUETÁ;18479;MORELIA;Municipio;1,38299611;-75,67381123;; 3.958 
18;CAQUETÁ;18592;PUERTO RICO;Municipio;2,018940891;-75,07308627;; 33.765 
18;CAQUETÁ;18610;SAN JOSÉ DEL FRAGUA;Municipio;1,304702314;-76,11000594;; 15.408 
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;Municipio;1,308465061;-74,19746971;CAGUAN; 74.191 
18;CAQUETÁ;18756;SOLANO;Municipio;0,096131862;-72,32036402;; 26.031 
18;CAQUETÁ;18785;SOLITA;Municipio;0,943939454;-75,64668544;; 9.119 
18;CAQUETÁ;18860;VALPARAÍSO;Municipio;1,07534915;-75,73779004;; 11.860 
19;CAUCA;19001;POPAYÁN;Municipio;2,471704362;-76,59194419;; 288.636 
19;CAUCA;19022;ALMAGUER;Municipio;1,912440521;-76,83494519;; 21.391 
19;CAUCA;19050;ARGELIA;Municipio;2,329337283;-77,26314906;; 27.867 
19;CAUCA;19075;BALBOA;Municipio;2,084732945;-77,2088133;; 26.538 
19;CAUCA;19100;BOLÍVAR;Municipio;1,853951938;-76,96337454;; 44.864 
19;CAUCA;19110;BUENOS AIRES;Municipio;2,988923885;-76,62158951;NORTE DEL CAUCA; 35.197 
19;CAUCA;19130;CAJIBÍO;Municipio;2,643209848;-76,70138914;; 38.932 
19;CAUCA;19137;CALDONO;Municipio;2,803845691;-76,42719377;NORTE DEL CAUCA; 34.348 
19;CAUCA;19142;CALOTO;Municipio;3,062875557;-76,32127977;NORTE DEL CAUCA; 17.748 
19;CAUCA;19212;CORINTO;Municipio;3,136753606;-76,20964569;NORTE DEL CAUCA; 33.846 
19;CAUCA;19256;EL TAMBO;Municipio;2,534488312;-77,00511207;; 48.226 
19;CAUCA;19290;FLORENCIA;Municipio;1,69453474;-77,08735723;; 6.206 
19;CAUCA;19300;GUACHENÉ;Municipio;3,144389993;-76,39234811;NORTE DEL CAUCA; 19.934 
19;CAUCA;19318;GUAPI;Municipio;2,41326696;-77,69047531;; 30.042 
19;CAUCA;19355;INZÁ;Municipio;2,499058783;-76,13762531;; 32.988 
19;CAUCA;19364;JAMBALÓ;Municipio;2,84981013;-76,31124919;NORTE DEL CAUCA; 19.374 
19;CAUCA;19392;LA SIERRA;Municipio;2,187473572;-76,78228032;; 10.511 
19;CAUCA;19397;LA VEGA;Municipio;2,053933426;-76,7588062;; 47.791 
19;CAUCA;19418;LÓPEZ DE MICAY;Municipio;2,95819877;-77,24212158;; 21.019 
19;CAUCA;19450;MERCADERES;Municipio;1,793825164;-77,18060381;; 18.297 
19;CAUCA;19455;MIRANDA;Municipio;3,228235212;-76,21670827;NORTE DEL CAUCA; 43.333 
19;CAUCA;19473;MORALES;Municipio;2,773663981;-76,74605152;; 26.850 
19;CAUCA;19513;PADILLA;Municipio;3,194730618;-76,3362418;NORTE DEL CAUCA; 7.629 
19;CAUCA;19517;PÁEZ;Municipio;2,733887702;-75,99368264;; 36.977 
19;CAUCA;19532;PATÍA;Municipio;2,157983906;-77,0465762;; 37.781 
19;CAUCA;19533;PIAMONTE;Municipio;1,054128816;-76,4443271;; 7.488 
19;CAUCA;19548;PIENDAMÓ - TUNÍA;Municipio;2,702420026;-76,53770455;; 46.943 
19;CAUCA;19573;PUERTO TEJADA;Municipio;3,266724205;-76,41846353;NORTE DEL CAUCA; 46.215 
19;CAUCA;19585;PURACÉ;Municipio;2,262153618;-76,44826938;; 15.265 
19;CAUCA;19622;ROSAS;Municipio;2,260421954;-76,74582033;; 13.669 
19;CAUCA;19693;SAN SEBASTIÁN;Municipio;1,856261815;-76,71652424;; 14.555 
19;CAUCA;19698;SANTANDER DE QUILICHAO;Municipio;2,984467338;-76,49873145;NORTE DEL CAUCA; 100.681 
19;CAUCA;19701;SANTA ROSA;Municipio;1,52002179;-76,53876281;; 10.951 
19;CAUCA;19743;SILVIA;Municipio;2,651291894;-76,35057356;; 32.769 
19;CAUCA;19760;SOTARÁ PAISPAMBA;Municipio;2,231820541;-76,61146633;; 17.674 
19;CAUCA;19780;SUÁREZ;Municipio;2,936865997;-76,7458243;NORTE DEL CAUCA; 18.310 
19;CAUCA;19785;SUCRE;Municipio;2,057735184;-76,90993965;; 8.837 
19;CAUCA;19807;TIMBÍO;Municipio;2,369625312;-76,71051932;; 35.943 
19;CAUCA;19809;TIMBIQUÍ;Municipio;2,699475127;-77,49131577;; 22.166 
19;CAUCA;19821;TORIBÍO;Municipio;2,975771999;-76,20331566;NORTE DEL CAUCA; 30.651 
19;CAUCA;19824;TOTORÓ;Municipio;2,475213085;-76,39675937;; 21.565 
19;CAUCA;19845;VILLA RICA;Municipio;3,180627317;-76,46445558;NORTE DEL CAUCA; 17.134 
20;CESAR;20001;VALLEDUPAR;Municipio;10,21890277;-73,45784764;; 503.444 
20;CESAR;20011;AGUACHICA;Municipio;8,248735219;-73,6227405;; 97.525 
20;CESAR;20013;AGUSTÍN CODAZZI;Municipio;9,949215908;-73,22358244;; 48.805 
20;CESAR;20032;ASTREA;Municipio;9,510727925;-73,94214641;; 19.425 
20;CESAR;20045;BECERRIL;Municipio;9,727732939;-73,25250522;; 13.116 
20;CESAR;20060;BOSCONIA;Municipio;9,946391309;-73,86628815;; 40.315 
20;CESAR;20175;CHIMICHAGUA;Municipio;9,27797765;-73,84697903;; 30.192 
20;CESAR;20178;CHIRIGUANÁ;Municipio;9,426648354;-73,54797894;; 18.308 
20;CESAR;20228;CURUMANÍ;Municipio;9,238771332;-73,48810861;; 22.673 
20;CESAR;20238;EL COPEY;Municipio;10,19995356;-73,91282064;; 27.000 
20;CESAR;20250;EL PASO;Municipio;9,683474681;-73,73833778;; 23.699 
20;CESAR;20295;GAMARRA;Municipio;8,337726622;-73,70649199;; 17.680 
20;CESAR;20310;GONZÁLEZ;Municipio;8,405516522;-73,37537309;; 6.014 
20;CESAR;20383;LA GLORIA;Municipio;8,588002247;-73,61602384;; 12.049 
20;CESAR;20400;LA JAGUA DE IBIRICO;Municipio;9,52099808;-73,32249338;; 22.440 
20;CESAR;20443;MANAURE BALCÓN DEL CESAR;Municipio;10,38027852;-73,00706275;; 16.266 
20;CESAR;20517;PAILITAS;Municipio;8,938916143;-73,57247213;; 17.622 
20;CESAR;20550;PELAYA;Municipio;8,764116734;-73,63295546;; 18.421 
20;CESAR;20570;PUEBLO BELLO;Municipio;10,41736874;-73,61450632;; 25.158 
20;CESAR;20614;RÍO DE ORO;Municipio;8,201070245;-73,48750127;; 13.792 
20;CESAR;20621;LA PAZ;Municipio;10,24440562;-73,07824569;; 23.065 
20;CESAR;20710;SAN ALBERTO;Municipio;7,769815987;-73,47218888;; 27.025 
20;CESAR;20750;SAN DIEGO;Municipio;10,16952712;-73,2879827;; 13.083 
20;CESAR;20770;SAN MARTÍN;Municipio;7,937788454;-73,54436312;; 19.015 
20;CESAR;20787;TAMALAMEQUE;Municipio;8,902075012;-73,7633962;; 13.651 
23;CÓRDOBA;23001;MONTERÍA;Municipio;8,584698016;-75,95055079;; 471.867 
23;CÓRDOBA;23068;AYAPEL;Municipio;8,265768688;-75,04868436;; 56.082 
23;CÓRDOBA;23079;BUENAVISTA;Municipio;8,191397953;-75,43382532;; 22.953 
23;CÓRDOBA;23090;CANALETE;Municipio;8,7240958;-76,23779081;; 23.992 
23;CÓRDOBA;23162;CERETÉ;Municipio;8,895667051;-75,87842391;; 94.935 
23;CÓRDOBA;23168;CHIMÁ;Municipio;9,11024941;-75,65237351;; 15.679 
23;CÓRDOBA;23182;CHINÚ;Municipio;9,053287104;-75,37387363;; 50.743 
23;CÓRDOBA;23189;CIÉNAGA DE ORO;Municipio;8,841811894;-75,60779829;; 70.326 
23;CÓRDOBA;23300;COTORRA;Municipio;9,071460219;-75,75459276;; 15.553 
23;CÓRDOBA;23350;LA APARTADA;Municipio;8,052218422;-75,28816022;; 16.576 
23;CÓRDOBA;23417;LORICA;Municipio;9,165034998;-75,90978124;; 121.793 
23;CÓRDOBA;23419;LOS CÓRDOBAS;Municipio;8,823307063;-76,3430552;; 27.466 
23;CÓRDOBA;23464;MOMIL;Municipio;9,265461621;-75,65090876;; 15.357 
23;CÓRDOBA;23466;MONTELÍBANO;Municipio;7,866432635;-75,87533926;URABÁ; 90.450 
23;CÓRDOBA;23500;MOÑITOS;Municipio;9,190515343;-76,11931709;; 29.512 
23;CÓRDOBA;23555;PLANETA RICA;Municipio;8,181108488;-75,68923803;; 69.708 
23;CÓRDOBA;23570;PUEBLO NUEVO;Municipio;8,481339568;-75,40516154;; 42.446 
23;CÓRDOBA;23574;PUERTO ESCONDIDO;Municipio;8,988667731;-76,19405912;; 33.670 
23;CÓRDOBA;23580;PUERTO LIBERTADOR;Municipio;7,711515736;-75,77123224;URABÁ; 55.622 
23;CÓRDOBA;23586;PURÍSIMA DE LA CONCEPCIÓN;Municipio;9,282386127;-75,72129392;; 15.201 
23;CÓRDOBA;23660;SAHAGÚN;Municipio;8,799007016;-75,42925664;; 90.494 
