Código Depto ;Departamento;Código Mun ;Nombre;Tipo;LATITUD;LONGITUD;ZONA ROJA; POBLACION 
68;SANTANDER;68498;OCAMONTE;Municipio;6,355368858;-73,12211833;; 4.660 
68;SANTANDER;68500;OIBA;Municipio;6,225596216;-73,27961515;; 12.148 
68;SANTANDER;68502;ONZAGA;Municipio;6,335194548;-72,81205838;; 4.791 
68;SANTANDER;68522;PALMAR;Municipio;6,525876964;-73,28247337;; 3.565 
68;SANTANDER;68524;PALMAS DEL SOCORRO;Municipio;6,391750107;-73,28273174;; 2.155 
68;SANTANDER;68533;PÁRAMO;Municipio;6,416631131;-73,17148232;; 4.342 
68;SANTANDER;68547;PIEDECUESTA;Municipio;6,97082104;-73,01481196;; 166.971 
68;SANTANDER;68549;PINCHOTE;Municipio;6,513892626;-73,17570986;; 5.635 
68;SANTANDER;68572;PUENTE NACIONAL;Municipio;5,831129906;-73,67841815;; 11.539 
68;SANTANDER;68573;PUERTO PARRA;Municipio;6,685278856;-73,95761256;; 8.133 
68;SANTANDER;68575;PUERTO WILCHES;Municipio;7,398198257;-73,8354696;; 31.509 
68;SANTANDER;68615;RIONEGRO;Municipio;7,474226085;-73,37246417;; 26.025 
68;SANTANDER;68655;SABANA DE TORRES;Municipio;7,4065422;-73,57131807;; 17.772 
68;SANTANDER;68669;SAN ANDRÉS;Municipio;6,796483063;-72,81613202;; 7.986 
68;SANTANDER;68673;SAN BENITO;Municipio;6,076525355;-73,55295302;; 4.034 
68;SANTANDER;68679;SAN GIL;Municipio;6,550778765;-73,11887911;; 46.152 
68;SANTANDER;68682;SAN JOAQUÍN;Municipio;6,459879823;-72,85471883;; 2.293 
68;SANTANDER;68684;SAN JOSÉ DE MIRANDA;Municipio;6,629400185;-72,73976423;; 4.128 
68;SANTANDER;68686;SAN MIGUEL;Municipio;6,568121541;-72,64322497;; 2.235 
68;SANTANDER;68689;SAN VICENTE DE CHUCURÍ;Municipio;6,894292346;-73,53900334;; 35.232 
68;SANTANDER;68705;SANTA BÁRBARA;Municipio;6,988084711;-72,89608933;; 2.052 
68;SANTANDER;68720;SANTA HELENA DEL OPÓN;Municipio;6,40890734;-73,58206609;; 4.238 
68;SANTANDER;68745;SIMACOTA;Municipio;6,494231551;-73,45910992;; 7.297 
68;SANTANDER;68755;SOCORRO;Municipio;6,462088241;-73,24436001;; 31.231 
68;SANTANDER;68770;SUAITA;Municipio;6,101499739;-73,36225795;; 9.943 
68;SANTANDER;68773;SUCRE;Municipio;5,983203734;-73,95936235;; 8.020 
68;SANTANDER;68780;SURATÁ;Municipio;7,475402063;-72,98779966;; 3.125 
68;SANTANDER;68820;TONA;Municipio;7,170891099;-72,93970443;; 7.276 
68;SANTANDER;68855;VALLE DE SAN JOSÉ;Municipio;6,434578919;-73,10997171;; 4.391 
68;SANTANDER;68861;VÉLEZ;Municipio;6,00741043;-73,69057256;; 18.746 
68;SANTANDER;68867;VETAS;Municipio;7,322219563;-72,88156901;; 2.485 
68;SANTANDER;68872;VILLANUEVA;Municipio;6,685867326;-73,16396916;; 5.335 
68;SANTANDER;68895;ZAPATOCA;Municipio;6,813725566;-73,30975044;; 8.710 
70;SUCRE;70001;SINCELEJO;Municipio;9,316673928;-75,43174967;; 294.599 
70;SUCRE;70110;BUENAVISTA;Municipio;9,314972282;-74,98014057;; 9.884 
70;SUCRE;70124;CAIMITO;Municipio;8,792311599;-75,13191063;; 12.656 
70;SUCRE;70204;COLOSÓ;Municipio;9,494043427;-75,34528693;MONTES DE MARIA; 5.660 
70;SUCRE;70215;COROZAL;Municipio;9,160624283;-75,23858178;; 64.497 
70;SUCRE;70221;COVEÑAS;Municipio;9,394449802;-75,6574915;; 14.825 
70;SUCRE;70230;CHALÁN;Municipio;9,569584598;-75,32420908;MONTES DE MARIA; 4.431 
70;SUCRE;70233;EL ROBLE;Municipio;9,036231591;-75,14575038;; 11.176 
70;SUCRE;70235;GALERAS;Municipio;9,135169096;-74,98134706;; 21.905 
70;SUCRE;70265;GUARANDA;Municipio;8,337828523;-74,68734926;; 18.608 
70;SUCRE;70400;LA UNIÓN;Municipio;8,811997799;-75,28322212;; 11.669 
70;SUCRE;70418;LOS PALMITOS;Municipio;9,422380117;-75,21302191;MONTES DE MARIA; 19.194 
70;SUCRE;70429;MAJAGUAL;Municipio;8,546148134;-74,71037883;; 34.205 
70;SUCRE;70473;MORROA;Municipio;9,392496685;-75,32718744;MONTES DE MARIA; 15.282 
70;SUCRE;70508;OVEJAS;Municipio;9,549655271;-75,18855916;MONTES DE MARIA; 20.806 
70;SUCRE;70523;PALMITO;Municipio;9,334940293;-75,56199027;; 15.081 
70;SUCRE;70670;SAMPUÉS;Municipio;9,165188649;-75,36027422;; 38.631 
70;SUCRE;70678;SAN BENITO ABAD;Municipio;8,835634919;-74,96469398;; 26.904 
70;SUCRE;70702;SAN JUAN DE BETULIA;Municipio;9,292019071;-75,21363579;; 12.607 
70;SUCRE;70708;SAN MARCOS;Municipio;8,589220102;-75,17249955;; 60.735 
70;SUCRE;70713;SAN ONOFRE;Municipio;9,814599536;-75,50522919;; 52.463 
70;SUCRE;70717;SAN PEDRO;Municipio;9,396835638;-75,03741815;; 15.832 
70;SUCRE;70742;SAN LUIS DE SINCÉ;Municipio;9,256299047;-75,09397089;; 35.374 
70;SUCRE;70771;SUCRE;Municipio;8,814333477;-74,74753131;; 22.514 
70;SUCRE;70820;SANTIAGO DE TOLÚ;Municipio;9,533810567;-75,53543469;; 36.304 
70;SUCRE;70823;SAN JOSÉ DE TOLUVIEJO;Municipio;9,490297716;-75,44451115;MONTES DE MARIA; 18.892 
73;TOLIMA;73001;IBAGUÉ;Municipio;4,451921427;-75,252591;; 579.803 
73;TOLIMA;73024;ALPUJARRA;Municipio;3,390015064;-74,94078233;; 4.917 
73;TOLIMA;73026;ALVARADO;Municipio;4,582625784;-74,98630686;; 8.732 
73;TOLIMA;73030;AMBALEMA;Municipio;4,803365246;-74,80998676;; 6.435 
73;TOLIMA;73043;ANZOÁTEGUI;Municipio;4,623390454;-75,20165423;; 19.492 
73;TOLIMA;73055;ARMERO;Municipio;5,006758956;-74,84750095;; 11.377 
73;TOLIMA;73067;ATACO;Municipio;3,37749064;-75,61373257;; 22.891 
73;TOLIMA;73124;CAJAMARCA;Municipio;4,406971283;-75,49745918;; 19.580 
73;TOLIMA;73148;CARMEN DE APICALÁ;Municipio;4,123416795;-74,74700246;; 9.000 
73;TOLIMA;73152;CASABIANCA;Municipio;5,007003948;-75,19457703;; 6.550 
73;TOLIMA;73168;CHAPARRAL;Municipio;3,743693084;-75,58986634;; 47.442 
73;TOLIMA;73200;COELLO;Municipio;4,315603867;-74,91470256;; 10.120 
73;TOLIMA;73217;COYAIMA;Municipio;3,775490271;-75,14720213;; 28.481 
73;TOLIMA;73226;CUNDAY;Municipio;3,98252395;-74,68936908;; 9.278 
73;TOLIMA;73236;DOLORES;Municipio;3,597863274;-74,80256674;; 7.643 
73;TOLIMA;73268;ESPINAL;Municipio;4,166476969;-74,89352941;; 75.692 
73;TOLIMA;73270;FALAN;Municipio;5,079256598;-74,95703372;; 9.180 
73;TOLIMA;73275;FLANDES;Municipio;4,242813257;-74,83708638;; 29.550 
73;TOLIMA;73283;FRESNO;Municipio;5,186694812;-75,05228995;; 29.663 
73;TOLIMA;73319;GUAMO;Municipio;4,076501341;-74,97657287;; 31.089 
73;TOLIMA;73347;HERVEO;Municipio;5,068553783;-75,24322959;; 7.594 
73;TOLIMA;73349;HONDA;Municipio;5,179416561;-74,78303094;; 23.590 
73;TOLIMA;73352;ICONONZO;Municipio;4,133276369;-74,53964257;; 10.500 
73;TOLIMA;73408;LÉRIDA;Municipio;4,866034592;-74,92337178;; 16.624 
73;TOLIMA;73411;LÍBANO;Municipio;4,877936755;-75,04763076;; 39.459 
73;TOLIMA;73443;SAN SEBASTIÁN DE MARIQUITA;Municipio;5,235322593;-74,90668089;; 33.348 
73;TOLIMA;73449;MELGAR;Municipio;4,193215498;-74,60517497;; 37.523 
73;TOLIMA;73461;MURILLO;Municipio;4,826734468;-75,21993987;; 4.974 
73;TOLIMA;73483;NATAGAIMA;Municipio;3,540518203;-75,12200999;; 22.255 
73;TOLIMA;73504;ORTEGA;Municipio;3,937793962;-75,27824314;; 32.078 
73;TOLIMA;73520;PALOCABILDO;Municipio;5,094035737;-75,0184505;; 9.008 
73;TOLIMA;73547;PIEDRAS;Municipio;4,433764446;-74,99879938;; 5.725 
73;TOLIMA;73555;PLANADAS;Municipio;3,09897343;-75,81684413;; 30.165 
73;TOLIMA;73563;PRADO;Municipio;3,729166649;-74,87247706;; 7.338 
73;TOLIMA;73585;PURIFICACIÓN;Municipio;3,854281614;-74,87451155;; 29.893 
73;TOLIMA;73616;RIOBLANCO;Municipio;3,468077548;-75,85481103;; 24.039 
73;TOLIMA;73622;RONCESVALLES;Municipio;4,097861181;-75,59428027;; 6.373 
73;TOLIMA;73624;ROVIRA;Municipio;4,216730954;-75,34758364;; 20.164 
73;TOLIMA;73671;SALDAÑA;Municipio;3,912542787;-75,01859762;; 14.111 
73;TOLIMA;73675;SAN ANTONIO;Municipio;3,926088268;-75,50991004;; 13.974 
73;TOLIMA;73678;SAN LUIS;Municipio;4,057271684;-75,16320806;; 19.105 
73;TOLIMA;73686;SANTA ISABEL;Municipio;4,740827622;-75,20069946;; 6.273 
73;TOLIMA;73770;SUÁREZ;Municipio;3,969210629;-74,84448738;; 4.558 
73;TOLIMA;73854;VALLE DE SAN JUAN;Municipio;4,182125647;-75,17148237;; 6.443 
73;TOLIMA;73861;VENADILLO;Municipio;4,70988172;-74,92089886;; 19.872 
73;TOLIMA;73870;VILLAHERMOSA;Municipio;4,965753461;-75,15592969;; 10.409 
73;TOLIMA;73873;VILLARRICA;Municipio;3,854384097;-74,61896623;; 5.113 
76;VALLE DEL CAUCA;76001;SANTIAGO DE CALI;Municipio;3,399043723;-76,57649259;; 2.496.346 
76;VALLE DEL CAUCA;76020;ALCALÁ;Municipio;4,6788971;-75,78297932;; 23.665 
76;VALLE DEL CAUCA;76036;ANDALUCÍA;Municipio;4,153314228;-76,16063341;; 17.685 
76;VALLE DEL CAUCA;76041;ANSERMANUEVO;Municipio;4,795927292;-76,02963049;; 19.055 
76;VALLE DEL CAUCA;76054;ARGELIA;Municipio;4,704287864;-76,14164999;; 6.320 
76;VALLE DEL CAUCA;76100;BOLÍVAR;Municipio;4,393118861;-76,34982039;; 12.634 
76;VALLE DEL CAUCA;76109;BUENAVENTURA;Municipio;3,493340766;-77,11872832;; 440.995 
76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;Municipio;3,819854318;-75,98312419;; 114.053 
76;VALLE DEL CAUCA;76113;BUGALAGRANDE;Municipio;4,196852991;-76,0896103;; 20.910 
76;VALLE DEL CAUCA;76122;CAICEDONIA;Municipio;4,308997973;-75,83672567;; 29.325 
76;VALLE DEL CAUCA;76126;CALIMA;Municipio;3,923271619;-76,64260484;; 15.898 
76;VALLE DEL CAUCA;76130;CANDELARIA;Municipio;3,382091564;-76,38317663;; 87.811 
76;VALLE DEL CAUCA;76147;CARTAGO;Municipio;4,70684716;-75,91790846;; 135.621 
76;VALLE DEL CAUCA;76233;DAGUA;Municipio;3,649822218;-76,72039347;; 37.006 
76;VALLE DEL CAUCA;76243;EL ÁGUILA;Municipio;4,917562873;-76,06601001;; 11.311 
76;VALLE DEL CAUCA;76246;EL CAIRO;Municipio;4,756063701;-76,21502826;; 10.336 
76;VALLE DEL CAUCA;76248;EL CERRITO;Municipio;3,656072873;-76,30841784;; 58.829 
76;VALLE DEL CAUCA;76250;EL DOVIO;Municipio;4,539979729;-76,28762701;; 8.052 
76;VALLE DEL CAUCA;76275;FLORIDA;Municipio;3,304104295;-76,16477307;; 59.207 
76;VALLE DEL CAUCA;76306;GINEBRA;Municipio;3,74410441;-76,19082004;; 22.007 
76;VALLE DEL CAUCA;76318;GUACARÍ;Municipio;3,759414991;-76,34518277;; 35.936 
76;VALLE DEL CAUCA;76364;JAMUNDÍ;Municipio;3,213892389;-76,62760418;SUR DEL VALLE; 132.540 
76;VALLE DEL CAUCA;76377;LA CUMBRE;Municipio;3,694303106;-76,58989905;; 11.781 
76;VALLE DEL CAUCA;76400;LA UNIÓN;Municipio;4,537937391;-76,10328983;; 41.013 
76;VALLE DEL CAUCA;76403;LA VICTORIA;Municipio;4,483511142;-75,96677303;; 12.814 
76;VALLE DEL CAUCA;76497;OBANDO;Municipio;4,597588666;-75,9491997;; 15.406 
76;VALLE DEL CAUCA;76520;PALMIRA;Municipio;3,558392876;-76,22779972;; 314.418 
76;VALLE DEL CAUCA;76563;PRADERA;Municipio;3,42063665;-76,17841841;; 58.717 
76;VALLE DEL CAUCA;76606;RESTREPO;Municipio;3,806494973;-76,53489853;; 16.459 
76;VALLE DEL CAUCA;76616;RIOFRÍO;Municipio;4,109500298;-76,37105443;; 13.569 
76;VALLE DEL CAUCA;76622;ROLDANILLO;Municipio;4,443571848;-76,16824249;; 31.845 
76;VALLE DEL CAUCA;76670;SAN PEDRO;Municipio;3,98143244;-76,20836168;; 19.387 
76;VALLE DEL CAUCA;76736;SEVILLA;Municipio;4,193411919;-75,88818163;; 43.738 
76;VALLE DEL CAUCA;76823;TORO;Municipio;4,638421279;-76,08106176;; 16.744 
76;VALLE DEL CAUCA;76828;TRUJILLO;Municipio;4,233268116;-76,34292699;; 17.798 
76;VALLE DEL CAUCA;76834;TULUÁ;Municipio;4,02840797;-76,03250379;; 224.257 
76;VALLE DEL CAUCA;76845;ULLOA;Municipio;4,707718947;-75,77835903;; 5.261 
76;VALLE DEL CAUCA;76863;VERSALLES;Municipio;4,644242641;-76,25924483;; 6.726 
76;VALLE DEL CAUCA;76869;VIJES;Municipio;3,74365889;-76,47064718;; 11.673 
76;VALLE DEL CAUCA;76890;YOTOCO;Municipio;3,904130354;-76,39080435;; 16.633 
76;VALLE DEL CAUCA;76892;YUMBO;Municipio;3,595913669;-76,5109879;; 131.593 
76;VALLE DEL CAUCA;76895;ZARZAL;Municipio;4,35359875;-76,05065336;; 47.522 
81;ARAUCA;81001;ARAUCA;Municipio;6,796280825;-70,50921153;; 94.377 
81;ARAUCA;81065;ARAUQUITA;Municipio;6,799338394;-71,29827429;PIEDEMONTE ARAUCANO; 43.339 
81;ARAUCA;81220;CRAVO NORTE;Municipio;6,39654349;-70,07381197;; 3.150 
81;ARAUCA;81300;FORTUL;Municipio;6,750907234;-71,79124241;PIEDEMONTE ARAUCANO; 27.136 
81;ARAUCA;81591;PUERTO RONDÓN;Municipio;6,411761829;-70,96678964;; 3.816 
81;ARAUCA;81736;SARAVENA;Municipio;6,906941714;-71,85070757;PIEDEMONTE ARAUCANO; 48.968 
81;ARAUCA;81794;TAME;Municipio;6,390650479;-71,79178647;PIEDEMONTE ARAUCANO; 55.028 
85;CASANARE;85001;YOPAL;Municipio;5,242744761;-72,25802857;; 155.882 
85;CASANARE;85010;AGUAZUL;Municipio;5,126121886;-72,54821017;; 44.381 
85;CASANARE;85015;CHÁMEZA;Municipio;5,228453404;-72,86496804;; 2.686 
85;CASANARE;85125;HATO COROZAL;Municipio;6,03948032;-71,52445752;; 13.225 
85;CASANARE;85136;LA SALINA;Municipio;6,178282373;-72,34693377;; 1.497 
85;CASANARE;85139;MANÍ;Municipio;4,675769488;-72,21280273;; 11.108 
85;CASANARE;85162;MONTERREY;Municipio;4,841308642;-72,8473434;; 15.761 
85;CASANARE;85225;NUNCHÍA;Municipio;5,529181235;-72,09251937;; 9.000 
85;CASANARE;85230;OROCUÉ;Municipio;4,915139133;-71,59873966;; 8.489 
85;CASANARE;85250;PAZ DE ARIPORO;Municipio;5,779915281;-70,86947037;; 26.117 
85;CASANARE;85263;PORE;Municipio;5,663194953;-71,92580806;; 7.912 
85;CASANARE;85279;RECETOR;Municipio;5,263068507;-72,77081831;; 4.839 
85;CASANARE;85300;SABANALARGA;Municipio;4,81119011;-72,99580655;; 2.759 
85;CASANARE;85315;SÁCAMA;Municipio;6,049906435;-72,21076163;; 2.132 
85;CASANARE;85325;SAN LUIS DE PALENQUE;Municipio;5,274955665;-71,81749276;; 8.003 
85;CASANARE;85400;TÁMARA;Municipio;5,878927424;-72,20067822;; 7.031 
85;CASANARE;85410;TAURAMENA;Municipio;4,697463691;-72,62922436;; 25.450 
85;CASANARE;85430;TRINIDAD;Municipio;5,354527091;-71,25479519;; 16.587 
85;CASANARE;85440;VILLANUEVA;Municipio;4,528307719;-72,82314281;; 24.963 
86;PUTUMAYO;86001;MOCOA;Municipio;1,26070915;-76,66584349;; 46.616 
86;PUTUMAYO;86219;COLÓN;Municipio;1,204815876;-76,97376805;; 5.763 
86;PUTUMAYO;86320;ORITO;Municipio;0,673756323;-76,94313923;BAJO PUTUMAYO; 59.283 
86;PUTUMAYO;86568;PUERTO ASÍS;Municipio;0,433884539;-76,52158203;BAJO PUTUMAYO; 63.953 
86;PUTUMAYO;86569;PUERTO CAICEDO;Municipio;0,70416861;-76,49864415;BAJO PUTUMAYO; 14.842 
86;PUTUMAYO;86571;PUERTO GUZMÁN;Municipio;0,746432215;-75,88022979;; 24.551 
86;PUTUMAYO;86573;PUERTO LEGUÍZAMO;Municipio;0,05947197;-75,06479327;; 15.367 
86;PUTUMAYO;86749;SIBUNDOY;Municipio;1,228746922;-76,91307585;; 14.570 
86;PUTUMAYO;86755;SAN FRANCISCO;Municipio;1,136071096;-76,84726661;; 7.274 
86;PUTUMAYO;86757;SAN MIGUEL;Municipio;0,272449048;-76,84510459;BAJO PUTUMAYO; 29.665 
86;PUTUMAYO;86760;SANTIAGO;Municipio;1,036021482;-76,97751684;; 11.003 
86;PUTUMAYO;86865;VALLE DEL GUAMUEZ;Municipio;0,42012589;-76,77067026;BAJO PUTUMAYO; 54.819 
86;PUTUMAYO;86885;VILLAGARZÓN;Municipio;0,911149515;-76,74495447;; 21.626 
88;ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;88001;SAN ANDRÉS;Isla;12,54311512;-81,71762382;; 74.466 
88;ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;88564;PROVIDENCIA;Municipio;13,3511096;-81,37388549;; 5.227 
91;AMAZONAS;91001;LETICIA;Municipio;-3,530058784;-70,04513691;; 42.956 
91;AMAZONAS;91263;EL ENCANTO;Área no municipalizada;-1,997234795;-72,72361566;; 5.065 
91;AMAZONAS;91405;LA CHORRERA;Área no municipalizada;-1,509799605;-72,44442966;; 4.161 
91;AMAZONAS;91407;LA PEDRERA;Área no municipalizada;-1,550256503;-69,94602815;; 5.726 
91;AMAZONAS;91430;LA VICTORIA;Área no municipalizada;-0,125016381;-71,10487805;; 1.166 
91;AMAZONAS;91460;MIRITÍ - PARANÁ;Área no municipalizada;-0,687037553;-71,1855046;; 1.509 
91;AMAZONAS;91530;PUERTO ALEGRÍA;Área no municipalizada;-0,952145073;-73,75722748;; 2.386 
91;AMAZONAS;91536;PUERTO ARICA;Área no municipalizada;-1,91085406;-71,1484049;; 1.301 
91;AMAZONAS;91540;PUERTO NARIÑO;Municipio;-3,631323222;-70,47199039;; 8.771 
91;AMAZONAS;91669;PUERTO SANTANDER;Área no municipalizada;-1,101032624;-71,93893358;; 3.243 
91;AMAZONAS;91798;TARAPACÁ;Área no municipalizada;-2,451794264;-70,00651535;; 4.398 
94;GUAINÍA;94001;INÍRIDA;Municipio;3,516363079;-68,00834728;; 20.646 
94;GUAINÍA;94343;BARRANCOMINAS;Municipio;3,140558454;-69,69713423;; 5.066 
94;GUAINÍA;94883;SAN FELIPE;Área no municipalizada;2,312179782;-67,52060569;; 2.494 
94;GUAINÍA;94884;PUERTO COLOMBIA;Área no municipalizada;2,582829542;-68,25799033;; 5.234 
94;GUAINÍA;94885;LA GUADALUPE;Área no municipalizada;1,404540273;-67,001518;; 450 
94;GUAINÍA;94886;CACAHUAL;Área no municipalizada;3,38616245;-67,58507998;; 3.063 
94;GUAINÍA;94887;PANA PANA;Área no municipalizada;1,981055294;-69,11440036;; 3.694 
94;GUAINÍA;94888;MORICHAL;Área no municipalizada;2,421444806;-69,84001585;; 1.495 
95;GUAVIARE;95001;SAN JOSÉ DEL GUAVIARE;Municipio;2,484286091;-71,91916993;; 70.019 
95;GUAVIARE;95015;CALAMAR;Municipio;1,613634284;-73,0342639;; 8.051 
95;GUAVIARE;95025;EL RETORNO;Municipio;2,143447362;-72,24364869;; 24.978 
95;GUAVIARE;95200;MIRAFLORES;Municipio;1,363974932;-72,01810951;; 16.166 
97;VAUPÉS;97001;MITÚ;Municipio;1,06148231;-70,46688401;; 33.079 
97;VAUPÉS;97161;CARURÚ;Municipio;1,052762314;-71,33093035;; 3.350 
97;VAUPÉS;97511;PACOA;Área no municipalizada;-0,00834364;-70,5433061;; 6.413 
97;VAUPÉS;97666;TARAIRA;Municipio;-0,719822209;-69,90776202;; 937 
97;VAUPÉS;97777;PAPUNAHUA;Área no municipalizada;1,569312273;-70,91166315;; 825 
97;VAUPÉS;97889;YAVARATÉ;Área no municipalizada;0,833312241;-69,61867754;; 1.218 
99;VICHADA;99001;PUERTO CARREÑO;Municipio;5,836529669;-68,14122234;; 17.031 
99;VICHADA;99524;LA PRIMAVERA;Municipio;5,517593607;-69,62044054;; 18.248 
99;VICHADA;99624;SANTA ROSALÍA;Municipio;4,968581012;-70,65997097;; 4.310 
99;VICHADA;99773;CUMARIBO;Municipio;4,262454746;-69,52140484;; 41.459 
